score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#optim|count=20|time=2025-09-17T04:11:30
100.0,52076.0,TypeScript,1657226160933,4281681,BiasInput,AD,105828364408836,
100.0,50736.0,TypeScript,1656889785413,1492048,Karim-,BE,12010712133838,
100.0,35466.0,TypeScript,1722721716493,6169180,1000i100,FR,126340783377343,
100.0,32526.0,TypeScript,1656618001975,2373953,Dridriun,FR,64609504937617,
100.0,31915.0,TypeScript,1657233980301,3700629,serialgg,FR,41086567019728,
100.0,26136.0,TypeScript,1669322574023,735997,PhilippeGeek,FR,,
100.0,21191.0,TypeScript,1656720633197,1509572,FrederikJA,DK,,
100.0,20480.0,TypeScript,1657091398249,1545572,darkside,GR,,
100.0,20221.0,TypeScript,1679394020295,1228581,Ghouls_only_drink_coffee,SK,13838897360267,
100.0,19944.0,TypeScript,1657230297051,1179357,avdg,BE,28437229401065,
100.0,19841.0,TypeScript,1653757470518,2470803,Snoopx,FR,83465608212494,
100.0,18609.0,TypeScript,1656612622064,539752,princeakara,US,67362562569486,
100.0,17951.0,TypeScript,1656671139991,4917607,Filip_Razek,FR,95494549607875,
100.0,15904.0,TypeScript,1656508791436,1027945,TriForMine,FR,82757662681327,
100.0,10900.0,TypeScript,1656798149939,2889053,anderium,NL,128012228609894,
100.0,10102.0,TypeScript,1748140175910,6607386,hyperlocal,US,142845468703701,
100.0,9500.0,TypeScript,1656740784356,3820320,TranHanMinh,VN,83146163227680,
100.0,0.0,TypeScript,1656497338946,4971342,Nick909,US,,
100.0,0.0,TypeScript,1656589863643,1876150,Skeezow,FR,44199205482049,
100.0,0.0,TypeScript,1657288513707,4691004,hacker535646,US,86828441724097,
