score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=64|time=2021-08-26T00:30:33
100,104,Groovy,1607303432000,155774,dwarfie,FR,17785582865119,
100,115,Groovy,1602469952000,1515891,ndc,RU,57247748477088,
100,116,Groovy,1567946820000,553938,MagAlex,RU,3292063463360,
100,119,Groovy,1567946820000,557990,Wazemo,PL,1724224108740,
100,135,Groovy,1599618857000,1178276,Jerome_95,FR,19999067509724,
100,135,Groovy,1625792071000,3354337,Westicles,CX,79146641399080,
100,137,Groovy,1628470037000,2315158,luigi_gelato,DE,,
100,165,Groovy,1605574794000,1848459,Velcoro,CZ,48538649860014,
100,177,Groovy,1567946820000,961785,Vick,DE,,
100,181,Groovy,1628729569000,1567943,LazyMammal,CA,54419089430083,
100,192,Groovy,1567946820000,1339104,Sedo,FR,14750498709174,
100,193,Groovy,1567946820000,886483,R4N4R4M4,FR,7943435133357,
100,214,Groovy,1567946820000,1001266,Chamel,PL,3202310175320,
100,241,Groovy,1567946820000,885724,Alexil,FR,19337062176872,
100,251,Groovy,1567946820000,833031,Cookie,GB,,
100,261,Groovy,1619408288000,2290633,field3,JP,75961127697737,
100,270,Groovy,1567946820000,1231532,Arnaud_63,FR,3236083680840,
100,370,Groovy,1567946820000,937221,vrampal,FR,13579018698424,
100,373,Groovy,1603593227000,3305510,TBali,HU,26750785092441,
100,452,Groovy,1567946820000,830819,johnnyhibiki,JP,1839904395917,
100,784,Groovy,1573864695000,1077559,PhOeNyX,FR,2248934338554,
100,1212,Groovy,1567946820000,848302,Voivode,CH,107718207863305,
100,1490,Groovy,1567946820000,805067,Magus,FR,24623991925371,
100,2698,Groovy,1567946820000,1323814,Wildcat-SC,FR,70979840035465,
100,3228,Groovy,1567946820000,154984,_Royale,FR,17869369984436,
85,100,Groovy,1567946820000,1654818,tarapitha,EE,79401682508715,
85,110,Groovy,1567946820000,371603,martin,CA,1761380964089,
85,192,Groovy,1567946820000,163013,mcm,FR,4403929862048,
85,200,Groovy,1596674078000,1487392,Razielwar,FR,12761113272803,
85,203,Groovy,1567946820000,169033,Yasser,IE,1729823426851,
85,205,Groovy,1567946820000,2069141,tomeko,PL,13370027887052,
85,220,Groovy,1567946820000,1120620,Cybermaxke,BE,,
85,230,Groovy,1567946820000,1464681,Bit48,IL,,
85,247,Groovy,1567946820000,735910,Agade,CH,1997542876524,
85,261,Groovy,1567946820000,935802,Jerhyn,FR,109463964266798,
85,261,Groovy,1619408288000,3845610,pardouin,FR,60364063762936,
85,284,Groovy,1567946820000,152907,FrMe,FR,9797198581385,
85,364,Groovy,1567946820000,1188212,superredlark,CN,2920737364455,
85,513,Groovy,1567946820000,865806,Chingu,DE,3257939016371,
85,795,Groovy,1567946820000,943907,iga,DE,1838663286100,
85,981,Groovy,1567946820000,1733196,atzy,SG,,
85,1162,Groovy,1567946820000,513549,y0p,FR,,
85,1647,Groovy,1567946820000,788361,Bob,FR,29407964997640,
71,123,Groovy,1567946820000,1629259,Marchete,ES,61997162908277,
71,178,Groovy,1567946820000,1765419,Drac,FR,10094245948513,
71,190,Groovy,1567946820000,525795,Badvision,US,12878971350646,
71,190,Groovy,1604882627000,4048107,SimonPrins,NL,53691062350865,
71,220,Groovy,1567946820000,492228,Groszeq,PL,,
71,298,Groovy,1567946820000,1036222,Aarnoo,FR,,
71,1461,Groovy,1567946820000,1169655,Elendar,FR,,
57,127,Groovy,1567946820000,1740037,ereiam,FR,12669494111004,
57,168,Groovy,1596415463000,1399382,Regulus136,FR,4335723819637,
57,207,Groovy,1567946820000,2786666,TetraktysPhi,FR,20818693590142,
57,230,Groovy,1567946820000,1396228,samMcCandless,FR,8806596920281,
57,233,Groovy,1567946820000,600051,jakubbujny,PL,15754520700741,
57,323,Groovy,1567946820000,278623,GeekTortoise,BE,,
57,1414,Groovy,1567946820000,907530,TaMaMhyu,JP,1761453887752,
42,204,Groovy,1567946820000,1854639,iDxMeG,FR,11242007512344,
28,216,Groovy,1567946820000,2043908,AntiSquid,,,
14,255,Groovy,1567946820000,1753925,Wildcat,FR,14934574494306,
14,300,Groovy,1624432222000,2228298,tiog55,DE,14924933331827,
0,0,Groovy,1624432222000,996606,Indy,FR,4599658797414,
0,97,Groovy,1595727352000,2288263,dbdr,UA,43448306132121,
0,144,Groovy,1567946820000,1864367,Heino,DE,11373953931092,
