score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=26|time=2022-12-12T00:37:02
100,99,D,1625966037000,3354337,Westicles,CX,79146641399080,
100,105,D,1585961611000,1537792,AsaiYusuke,US,41785380851985,
100,118,D,1645578080000,2928146,LolCat,MU,22538133010433,
100,123,D,1600569438000,155774,dwarfie,FR,17785582865119,
100,124,D,1666312265000,2874091,5DN1L,GB,79633423380001,
100,126,D,1583112891000,1436776,BrainSolver,FR,10099178983053,
100,135,D,1584232908000,709490,Sinlepuissant,FR,2102604527472,
100,135,D,1599618883000,3845610,pardouin,FR,60364063762936,
100,138,D,1572742807000,2288263,dbdr,UA,43448306132121,
100,140,D,1571447814000,1654818,tarapitha,EE,79401682508715,
100,142,D,1629678656000,4083405,jzen,DK,70320380398625,
100,157,D,1582332478000,717196,NWDD,ES,,
100,161,D,1570494665000,1629259,Marchete,ES,61997162908277,
100,168,D,1637628491000,1441239,Dyd,IT,71707560017158,
100,171,D,1626915640000,884874,Zauberer,JP,,
100,177,D,1637714175000,4341304,Remi.,FR,97662026388574,
100,181,D,1605489934000,1848459,Velcoro,CZ,48538649860014,
100,198,D,1618806658000,4277867,About,SM,65816469118906,
100,204,D,1572568244000,2786666,TetraktysPhi,FR,20818693590142,
100,223,D,1607822432000,3305510,TBali,HU,26750785092441,
100,228,D,1611632872000,4120837,philipplenk,DE,56924127061308,
100,248,D,1571013056000,1740037,ereiam,FR,12669494111004,
100,262,D,1652489015000,4587710,Smetalka,HR,,
100,680,D,1639184767000,4595779,wmarkham,US,,
100,708,D,1582853310000,820000,ValGrowth,JP,95440985747208,
0,315,D,1624432239000,3975846,KarlHolt,DK,,
