score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=26|time=2020-06-03T00:43:25
100,116,TypeScript,1579482013000,1654818,tarapitha,EE,79401682508715,
100,121,TypeScript,1576552579000,1845617,Shingyx,AU,26010702723839,
100,121,TypeScript,1591145005000,940791,Kris117,FR,16280535626899,
100,123,TypeScript,1583714034000,481564,mihei,RU,4454400756022,
100,129,TypeScript,1583206179000,1436776,BrainSolver,FR,10099178983053,
100,133,TypeScript,1577325809000,2288263,dbdr,UA,43448306132121,
100,136,TypeScript,1571620216000,1399382,Regulus136,FR,4335723819637,
100,158,TypeScript,1570494662000,1629259,Marchete,ES,61997162908277,
100,161,TypeScript,1572828125000,3380514,DFrese,DE,30555045908186,
100,163,TypeScript,1582505953000,2622559,Gripnil,FR,19024435956137,
100,163,TypeScript,1589943889000,3660819,BloodyTurtles,US,39803283840838,
100,165,TypeScript,1579153343000,2923506,darkhorse64,FR,23496414257567,
100,166,TypeScript,1585874509000,1441239,Dyd,IT,71707560017158,
100,169,TypeScript,1590713149000,154806,piwai,FR,1956863959967,
100,171,TypeScript,1582245055000,1017388,lavavrik,UA,3751242082505,
100,176,TypeScript,1582159736000,3651809,NicknameRequired,VA,40440567983888,
100,196,TypeScript,1582765802000,1740037,ereiam,FR,12669494111004,
100,198,TypeScript,1583714034000,3531488,Dryadim,FR,35488801936304,
100,200,TypeScript,1589419078000,3517779,flo5589,FR,42081762142788,
100,239,TypeScript,1572568242000,2786666,TetraktysPhi,FR,20818693590142,
100,242,TypeScript,1589509854000,3818428,kalamari,FR,44621789630735,
100,271,TypeScript,1582418763000,371603,martin,CA,1761380964089,
100,435,TypeScript,1588036468000,2043908,AntiSquid,,,
100,626,TypeScript,1575333165000,954711,P87,GB,1805998531585,
100,821,TypeScript,1582681647000,2411213,Toto34070,FR,,
100,968,TypeScript,1584151826000,3714676,csabe812,HU,,
